ano,estado,familia,denominacao,quantidade
2018,TOCANTINS,2,00,105,00
2018,TOCANTINS,2,00,2,00
2018,TOCANTINS,5,00,28,00
2018,TOCANTINS,5,00,64,00
2018,TOCANTINS,10,00,35,00
2018,TOCANTINS,10,00,89,00
2018,TOCANTINS,20,00,2,00
2018,TOCANTINS,20,00,329,00
2018,TOCANTINS,50,00,87,00
2018,TOCANTINS,50,00,348,00
2018,TOCANTINS,100,00,42,00
2018,TOCANTINS,100,00,693,00
2019,ACRE,5,00,1,00
2019,ACRE,5,00,1,00
2019,ACRE,10,00,3,00
2019,ACRE,10,00,13,00
2019,ACRE,20,00,1,00
2019,ACRE,20,00,31,00
2019,ACRE,50,00,7,00
2019,ACRE,50,00,43,00
2019,ACRE,100,00,21,00
2019,ACRE,100,00,140,00
2019,ALAGOAS,2,00,3,00
2019,ALAGOAS,2,00,6,00
2019,ALAGOAS,5,00,50,00
2019,ALAGOAS,5,00,74,00
2019,ALAGOAS,10,00,75,00
2019,ALAGOAS,10,00,138,00
2019,ALAGOAS,20,00,7,00
2019,ALAGOAS,20,00,395,00
2019,ALAGOAS,50,00,330,00
2019,ALAGOAS,50,00,309,00
2019,ALAGOAS,100,00,38,00
2019,ALAGOAS,100,00,1.360,00
2019,AMAPÁ,5,00,3,00
2019,AMAPÁ,5,00,3,00
2019,AMAPÁ,10,00,9,00
2019,AMAPÁ,10,00,14,00
2019,AMAPÁ,20,00,46,00
2019,AMAPÁ,50,00,27,00
2019,AMAPÁ,50,00,39,00
2019,AMAPÁ,100,00,172,00
2019,AMAZONAS,2,00,4,00
2019,AMAZONAS,5,00,8,00
2019,AMAZONAS,5,00,14,00
2019,AMAZONAS,10,00,17,00
2019,AMAZONAS,10,00,159,00
2019,AMAZONAS,20,00,6,00
2019,AMAZONAS,20,00,340,00
2019,AMAZONAS,50,00,256,00
2019,AMAZONAS,50,00,414,00
2019,AMAZONAS,100,00,67,00
2019,AMAZONAS,100,00,645,00
2019,BAHIA,2,00,14,00
2019,BAHIA,2,00,61,00
2019,BAHIA,5,00,122,00
2019,BAHIA,5,00,448,00
2019,BAHIA, ,10,00,2,00
2019,BAHIA,10,00,415,00
2019,BAHIA,10,00,827,00
2019,BAHIA,20,00,185,00
2019,BAHIA,20,00,4.818,00
2019,BAHIA,50,00,1.973,00
2019,BAHIA,50,00,3.167,00
2019,BAHIA,100,00,925,00
2019,BAHIA,100,00,8.944,00
2019,CEARÁ,2,00,20,00
2019,CEARÁ,2,00,26,00
2019,CEARÁ,5,00,252,00
2019,CEARÁ,5,00,402,00
2019,CEARÁ,10,00,576,00
2019,CEARÁ,10,00,342,00
2019,CEARÁ,20,00,22,00
2019,CEARÁ,20,00,3.383,00
2019,CEARÁ,50,00,1.187,00
2019,CEARÁ,50,00,2.217,00
2019,CEARÁ,100,00,279,00
2019,CEARÁ,100,00,5.004,00
2019,DISTRITO FEDERAL,2,00,12,00
2019,DISTRITO FEDERAL,2,00,41,00
2019,DISTRITO FEDERAL,5,00,124,00
2019,DISTRITO FEDERAL,5,00,284,00
2019,DISTRITO FEDERAL, ,10,00,1,00
2019,DISTRITO FEDERAL,10,00,344,00
2019,DISTRITO FEDERAL,10,00,212,00
2019,DISTRITO FEDERAL,20,00,22,00
2019,DISTRITO FEDERAL,20,00,2.198,00
2019,DISTRITO FEDERAL,50,00,407,00
2019,DISTRITO FEDERAL,50,00,2.754,00
2019,DISTRITO FEDERAL,100,00,242,00
2019,DISTRITO FEDERAL,100,00,3.667,00
2019,ESPÍRITO SANTO,2,00,6,00
2019,ESPÍRITO SANTO,2,00,25,00
2019,ESPÍRITO SANTO,5,00,34,00
2019,ESPÍRITO SANTO,5,00,156,00
2019,ESPÍRITO SANTO,10,00,149,00
2019,ESPÍRITO SANTO,10,00,326,00
2019,ESPÍRITO SANTO,20,00,3,00
2019,ESPÍRITO SANTO,20,00,954,00
2019,ESPÍRITO SANTO,50,00,532,00
2019,ESPÍRITO SANTO,50,00,832,00
2019,ESPÍRITO SANTO,100,00,223,00
2019,ESPÍRITO SANTO,100,00,3.996,00
2019,GOIÁS,2,00,692,00
2019,GOIÁS,2,00,19,00
2019,GOIÁS,5,00,291,00
2019,GOIÁS,5,00,336,00
2019,GOIÁS,10,00,269,00
2019,GOIÁS,10,00,553,00
2019,GOIÁS,20,00,88,00
2019,GOIÁS,20,00,3.407,00
2019,GOIÁS,50,00,1.497,00
2019,GOIÁS,50,00,2.811,00
2019,GOIÁS,100,00,299,00
2019,GOIÁS,100,00,8.340,00
2019,MARANHÃO,2,00,9,00
2019,MARANHÃO,5,00,12,00
2019,MARANHÃO,5,00,147,00
2019,MARANHÃO,10,00,34,00
2019,MARANHÃO,10,00,157,00
2019,MARANHÃO,20,00,11,00
2019,MARANHÃO,20,00,584,00
2019,MARANHÃO,50,00,168,00
2019,MARANHÃO,50,00,1.474,00
2019,MARANHÃO,100,00,35,00
2019,MARANHÃO,100,00,1.359,00
2019,MATO GROSSO,2,00,13,00
2019,MATO GROSSO,2,00,42,00
2019,MATO GROSSO,5,00,136,00
2019,MATO GROSSO,5,00,96,00
2019,MATO GROSSO,10,00,265,00
2019,MATO GROSSO,10,00,245,00
2019,MATO GROSSO,20,00,57,00
2019,MATO GROSSO,20,00,1.694,00
2019,MATO GROSSO,50,00,804,00
2019,MATO GROSSO,50,00,1.176,00
2019,MATO GROSSO,100,00,288,00
2019,MATO GROSSO,100,00,2.764,00
2019,MATO GROSSO DO SUL,2,00,2,00
2019,MATO GROSSO DO SUL,5,00,35,00
2019,MATO GROSSO DO SUL,5,00,46,00
2019,MATO GROSSO DO SUL,10,00,134,00
2019,MATO GROSSO DO SUL,10,00,98,00
2019,MATO GROSSO DO SUL,20,00,473,00
2019,MATO GROSSO DO SUL,20,00,1.330,00
2019,MATO GROSSO DO SUL,50,00,2.342,00
2019,MATO GROSSO DO SUL,50,00,3.469,00
2019,MATO GROSSO DO SUL,100,00,104,00
2019,MATO GROSSO DO SUL,100,00,1.706,00
2019,MINAS GERAIS,2,00,45,00
2019,MINAS GERAIS,2,00,193,00
2019,MINAS GERAIS,5,00,479,00
2019,MINAS GERAIS,5,00,987,00
2019,MINAS GERAIS, ,10,00,8,00
2019,MINAS GERAIS,10,00,1.094,00
2019,MINAS GERAIS,10,00,4.818,00
2019,MINAS GERAIS,20,00,120,00
2019,MINAS GERAIS,20,00,9.019,00
2019,MINAS GERAIS,50,00,5.307,00
2019,MINAS GERAIS,50,00,5.272,00
2019,MINAS GERAIS,100,00,9.197,00
2019,MINAS GERAIS,100,00,25.223,00
2019,PARÁ,2,00,9,00
2019,PARÁ,2,00,19,00
2019,PARÁ,5,00,43,00
2019,PARÁ,5,00,54,00
2019,PARÁ,10,00,68,00
2019,PARÁ,10,00,231,00
2019,PARÁ,20,00,12,00
2019,PARÁ,20,00,871,00
2019,PARÁ,50,00,425,00
2019,PARÁ,50,00,2.324,00
2019,PARÁ,100,00,64,00
2019,PARÁ,100,00,2.516,00
2019,PARAÍBA,2,00,5,00
2019,PARAÍBA,2,00,1,00
2019,PARAÍBA,5,00,52,00
2019,PARAÍBA,5,00,31,00
2019,PARAÍBA,10,00,120,00
2019,PARAÍBA,10,00,152,00
2019,PARAÍBA,20,00,15,00
2019,PARAÍBA,20,00,533,00
2019,PARAÍBA,50,00,416,00
2019,PARAÍBA,50,00,835,00
2019,PARAÍBA,100,00,72,00
2019,PARAÍBA,100,00,2.218,00
2019,PARANÁ,2,00,95,00
2019,PARANÁ,2,00,75,00
2019,PARANÁ,5,00,270,00
2019,PARANÁ,5,00,567,00
2019,PARANÁ, ,10,00,2,00
2019,PARANÁ,10,00,444,00
2019,PARANÁ,10,00,4.129,00
2019,PARANÁ,20,00,165,00
2019,PARANÁ,20,00,4.210,00
2019,PARANÁ,50,00,3.745,00
2019,PARANÁ,50,00,3.060,00
2019,PARANÁ,100,00,1.271,00
2019,PARANÁ,100,00,13.520,00
2019,PERNAMBUCO,1,00,2,00
2019,PERNAMBUCO,2,00,10,00
2019,PERNAMBUCO,2,00,16,00
2019,PERNAMBUCO,5,00,66,00
2019,PERNAMBUCO,5,00,161,00
2019,PERNAMBUCO, ,10,00,1,00
2019,PERNAMBUCO,10,00,98,00
2019,PERNAMBUCO,10,00,829,00
2019,PERNAMBUCO,20,00,31,00
2019,PERNAMBUCO,20,00,1.877,00
2019,PERNAMBUCO,50,00,709,00
2019,PERNAMBUCO,50,00,1.866,00
2019,PERNAMBUCO,100,00,377,00
2019,PERNAMBUCO,100,00,6.434,00
2019,PIAUÍ,2,00,1,00
2019,PIAUÍ,2,00,1,00
2019,PIAUÍ,5,00,6,00
2019,PIAUÍ,5,00,9,00
2019,PIAUÍ,10,00,60,00
2019,PIAUÍ,10,00,57,00
2019,PIAUÍ,20,00,1,00
2019,PIAUÍ,20,00,518,00
2019,PIAUÍ,50,00,132,00
2019,PIAUÍ,50,00,619,00
2019,PIAUÍ,100,00,21,00
2019,PIAUÍ,100,00,1.425,00
2019,RIO DE JANEIRO,2,00,87,00
2019,RIO DE JANEIRO,2,00,171,00
2019,RIO DE JANEIRO,5,00,402,00
2019,RIO DE JANEIRO,5,00,773,00
2019,RIO DE JANEIRO, ,10,00,2,00
2019,RIO DE JANEIRO,10,00,957,00
2019,RIO DE JANEIRO,10,00,1.584,00
2019,RIO DE JANEIRO,20,00,167,00
2019,RIO DE JANEIRO,20,00,8.348,00
2019,RIO DE JANEIRO,50,00,9.297,00
2019,RIO DE JANEIRO,50,00,7.113,00
2019,RIO DE JANEIRO,100,00,2.309,00
2019,RIO DE JANEIRO,100,00,12.414,00
2019,RIO GRANDE DO NORTE,2,00,1,00
2019,RIO GRANDE DO NORTE,2,00,8,00
2019,RIO GRANDE DO NORTE,5,00,32,00
2019,RIO GRANDE DO NORTE,5,00,35,00
2019,RIO GRANDE DO NORTE,10,00,67,00
2019,RIO GRANDE DO NORTE,10,00,178,00
2019,RIO GRANDE DO NORTE,20,00,3,00
2019,RIO GRANDE DO NORTE,20,00,406,00
2019,RIO GRANDE DO NORTE,50,00,388,00
2019,RIO GRANDE DO NORTE,50,00,1.189,00
2019,RIO GRANDE DO NORTE,100,00,43,00
2019,RIO GRANDE DO NORTE,100,00,1.724,00
2019,RIO GRANDE DO SUL,2,00,21,00
2019,RIO GRANDE DO SUL,2,00,183,00
2019,RIO GRANDE DO SUL,5,00,391,00
2019,RIO GRANDE DO SUL,5,00,800,00
2019,RIO GRANDE DO SUL,10,00,434,00
2019,RIO GRANDE DO SUL,10,00,788,00
2019,RIO GRANDE DO SUL,20,00,39,00
2019,RIO GRANDE DO SUL,20,00,7.999,00
2019,RIO GRANDE DO SUL,50,00,1.084,00
2019,RIO GRANDE DO SUL,50,00,5.430,00
2019,RIO GRANDE DO SUL,100,00,437,00
2019,RIO GRANDE DO SUL,100,00,14.559,00
2019,RONDÔNIA,2,00,1,00
2019,RONDÔNIA,2,00,3,00
2019,RONDÔNIA,5,00,6,00
2019,RONDÔNIA,5,00,21,00
2019,RONDÔNIA,10,00,16,00
2019,RONDÔNIA,10,00,26,00
2019,RONDÔNIA,20,00,346,00
2019,RONDÔNIA,50,00,94,00
2019,RONDÔNIA,50,00,155,00
2019,RONDÔNIA,100,00,13,00
2019,RONDÔNIA,100,00,653,00
2019,RORAIMA,2,00,1,00
2019,RORAIMA,5,00,4,00
2019,RORAIMA,10,00,13,00
2019,RORAIMA,10,00,11,00
2019,RORAIMA,20,00,1,00
2019,RORAIMA,20,00,78,00
2019,RORAIMA,50,00,72,00
2019,RORAIMA,50,00,84,00
2019,RORAIMA,100,00,11,00
2019,RORAIMA,100,00,201,00
2019,SANTA CATARINA,1,00,1,00
2019,SANTA CATARINA,2,00,5,00
2019,SANTA CATARINA,2,00,25,00
2019,SANTA CATARINA,5,00,269,00
2019,SANTA CATARINA,5,00,157,00
2019,SANTA CATARINA,10,00,511,00
2019,SANTA CATARINA,10,00,1.013,00
2019,SANTA CATARINA,20,00,134,00
2019,SANTA CATARINA,20,00,3.986,00
2019,SANTA CATARINA,50,00,2.431,00
2019,SANTA CATARINA,50,00,2.708,00
2019,SANTA CATARINA,100,00,699,00
2019,SANTA CATARINA,100,00,18.384,00
2019,SÃO PAULO,1,00,1,00
2019,SÃO PAULO,2,00,188,00
2019,SÃO PAULO,2,00,385,00
2019,SÃO PAULO,5,00,1.191,00
2019,SÃO PAULO,5,00,1.350,00
2019,SÃO PAULO, ,10,00,35,00
2019,SÃO PAULO,10,00,6.690,00
2019,SÃO PAULO,10,00,6.314,00
2019,SÃO PAULO,20,00,1.664,00
2019,SÃO PAULO,20,00,21.652,00
2019,SÃO PAULO,50,00,20.245,00
2019,SÃO PAULO,50,00,28.571,00
2019,SÃO PAULO,100,00,18.873,00
2019,SÃO PAULO,100,00,59.203,00
2019,SERGIPE,2,00,1,00
2019,SERGIPE,5,00,2,00
2019,SERGIPE,5,00,23,00
2019,SERGIPE,10,00,9,00
2019,SERGIPE,10,00,42,00
2019,SERGIPE,20,00,3,00
2019,SERGIPE,20,00,215,00
2019,SERGIPE,50,00,73,00
2019,SERGIPE,50,00,356,00
2019,SERGIPE,100,00,27,00
2019,SERGIPE,100,00,847,00
2019,TOCANTINS,2,00,1,00
2019,TOCANTINS,2,00,2,00
2019,TOCANTINS,5,00,7,00
2019,TOCANTINS,5,00,40,00
2019,TOCANTINS,10,00,34,00
2019,TOCANTINS,10,00,44,00
2019,TOCANTINS,20,00,1,00
2019,TOCANTINS,20,00,259,00
2019,TOCANTINS,50,00,98,00
2019,TOCANTINS,50,00,359,00
2019,TOCANTINS,100,00,25,00
2019,TOCANTINS,100,00,1.274,00
2020,ACRE,5,00,1,00
2020,ACRE,10,00,1,00
2020,ACRE,10,00,2,00
2020,ACRE,20,00,34,00
2020,ACRE,50,00,3,00
2020,ACRE,50,00,29,00
2020,ACRE,100,00,2,00
2020,ACRE,100,00,82,00
2020,ACRE,200,00,1,00
2020,ALAGOAS,2,00,4,00
2020,ALAGOAS,2,00,3,00
2020,ALAGOAS,5,00,69,00
2020,ALAGOAS,5,00,74,00
2020,ALAGOAS,10,00,42,00
2020,ALAGOAS,10,00,133,00
2020,ALAGOAS,20,00,3,00
2020,ALAGOAS,20,00,327,00
2020,ALAGOAS,50,00,158,00
2020,ALAGOAS,50,00,426,00
2020,ALAGOAS,100,00,21,00
2020,ALAGOAS,100,00,1.478,00
2020,ALAGOAS,200,00,16,00
2020,AMAPÁ,2,00,2,00
2020,AMAPÁ,2,00,1,00
2020,AMAPÁ,5,00,1,00
2020,AMAPÁ,5,00,2,00
2020,AMAPÁ,10,00,1,00
2020,AMAPÁ,10,00,6,00
2020,AMAPÁ,20,00,163,00
2020,AMAPÁ,50,00,3,00
2020,AMAPÁ,50,00,49,00
2020,AMAPÁ,100,00,1,00
2020,AMAPÁ,100,00,104,00
2020,AMAZONAS,5,00,2,00
2020,AMAZONAS,5,00,9,00
2020,AMAZONAS,10,00,5,00
2020,AMAZONAS,10,00,76,00
2020,AMAZONAS,20,00,462,00
2020,AMAZONAS,50,00,32,00
2020,AMAZONAS,50,00,131,00
2020,AMAZONAS,100,00,18,00
2020,AMAZONAS,100,00,323,00
2020,BAHIA,2,00,3,00
2020,BAHIA,2,00,22,00
2020,BAHIA,5,00,45,00
2020,BAHIA,5,00,108,00
2020,BAHIA, ,10,00,1,00
2020,BAHIA,10,00,287,00
2020,BAHIA,10,00,351,00
2020,BAHIA,20,00,13,00
2020,BAHIA,20,00,2.250,00
2020,BAHIA,50,00,794,00
2020,BAHIA,50,00,1.547,00
2020,BAHIA,100,00,229,00
2020,BAHIA,100,00,8.557,00
2020,BAHIA,200,00,123,00
2020,CEARÁ,2,00,11,00
2020,CEARÁ,2,00,4,00
2020,CEARÁ,5,00,46,00
2020,CEARÁ,5,00,130,00
2020,CEARÁ,10,00,42,00
2020,CEARÁ,10,00,113,00
2020,CEARÁ,20,00,4,00
2020,CEARÁ,20,00,788,00
2020,CEARÁ,50,00,123,00
2020,CEARÁ,50,00,597,00
2020,CEARÁ,100,00,34,00
2020,CEARÁ,100,00,5.118,00
2020,CEARÁ,200,00,11,00
2020,DISTRITO FEDERAL,2,00,15,00
2020,DISTRITO FEDERAL,2,00,13,00
2020,DISTRITO FEDERAL,5,00,40,00
2020,DISTRITO FEDERAL,5,00,117,00
2020,DISTRITO FEDERAL,10,00,120,00
2020,DISTRITO FEDERAL,10,00,270,00
2020,DISTRITO FEDERAL,20,00,8,00
2020,DISTRITO FEDERAL,20,00,3.483,00
2020,DISTRITO FEDERAL,50,00,223,00
2020,DISTRITO FEDERAL,50,00,4.790,00
2020,DISTRITO FEDERAL,100,00,75,00
2020,DISTRITO FEDERAL,100,00,4.427,00
2020,DISTRITO FEDERAL,200,00,95,00
2020,ESPÍRITO SANTO,2,00,3,00
2020,ESPÍRITO SANTO,2,00,17,00
2020,ESPÍRITO SANTO,5,00,20,00
2020,ESPÍRITO SANTO,5,00,28,00
2020,ESPÍRITO SANTO,10,00,89,00
2020,ESPÍRITO SANTO,10,00,133,00
2020,ESPÍRITO SANTO,20,00,7,00
2020,ESPÍRITO SANTO,20,00,791,00
2020,ESPÍRITO SANTO,50,00,174,00
2020,ESPÍRITO SANTO,50,00,514,00
2020,ESPÍRITO SANTO,100,00,62,00
2020,ESPÍRITO SANTO,100,00,1.686,00
2020,ESPÍRITO SANTO,200,00,8,00
2020,GOIÁS,2,00,9,00
2020,GOIÁS,2,00,18,00
2020,GOIÁS,5,00,64,00
2020,GOIÁS,5,00,76,00
2020,GOIÁS,10,00,105,00
2020,GOIÁS,10,00,206,00
2020,GOIÁS,20,00,19,00
2020,GOIÁS,20,00,2.169,00
2020,GOIÁS,50,00,217,00
2020,GOIÁS,50,00,1.419,00
2020,GOIÁS,100,00,102,00
2020,GOIÁS,100,00,5.034,00
2020,GOIÁS,200,00,70,00
2020,MARANHÃO,2,00,2,00
2020,MARANHÃO,2,00,2,00
2020,MARANHÃO,5,00,5,00
2020,MARANHÃO,5,00,17,00
2020,MARANHÃO,10,00,17,00
2020,MARANHÃO,10,00,54,00
2020,MARANHÃO,20,00,4,00
2020,MARANHÃO,20,00,257,00
2020,MARANHÃO,50,00,29,00
2020,MARANHÃO,50,00,500,00
2020,MARANHÃO,100,00,26,00
2020,MARANHÃO,100,00,1.498,00
2020,MARANHÃO,200,00,6,00
2020,MATO GROSSO,2,00,2,00
2020,MATO GROSSO,2,00,1,00
2020,MATO GROSSO,5,00,14,00
2020,MATO GROSSO,5,00,10,00
2020,MATO GROSSO,10,00,41,00
2020,MATO GROSSO,10,00,51,00
2020,MATO GROSSO,20,00,14,00
2020,MATO GROSSO,20,00,635,00
2020,MATO GROSSO,50,00,140,00
2020,MATO GROSSO,50,00,596,00
2020,MATO GROSSO,100,00,48,00
2020,MATO GROSSO,100,00,1.221,00
2020,MATO GROSSO,200,00,1,00
2020,MATO GROSSO DO SUL,2,00,1,00
2020,MATO GROSSO DO SUL,5,00,28,00
2020,MATO GROSSO DO SUL,5,00,16,00
2020,MATO GROSSO DO SUL,10,00,32,00
2020,MATO GROSSO DO SUL,10,00,64,00
2020,MATO GROSSO DO SUL,20,00,35,00
2020,MATO GROSSO DO SUL,20,00,669,00
2020,MATO GROSSO DO SUL,50,00,465,00
2020,MATO GROSSO DO SUL,50,00,780,00
2020,MATO GROSSO DO SUL,100,00,51,00
2020,MATO GROSSO DO SUL,100,00,1.254,00
2020,MATO GROSSO DO SUL,200,00,3,00
2020,MINAS GERAIS,2,00,14,00
2020,MINAS GERAIS,2,00,170,00
2020,MINAS GERAIS,5,00,215,00
2020,MINAS GERAIS,5,00,442,00
2020,MINAS GERAIS,10,00,1.226,00
2020,MINAS GERAIS,10,00,1.821,00
2020,MINAS GERAIS,20,00,107,00
2020,MINAS GERAIS,20,00,11.544,00
2020,MINAS GERAIS,50,00,4.089,00
2020,MINAS GERAIS,50,00,4.948,00
2020,MINAS GERAIS,100,00,2.385,00
2020,MINAS GERAIS,100,00,17.486,00
2020,MINAS GERAIS,200,00,188,00
2020,PARÁ,2,00,5,00
2020,PARÁ,5,00,20,00
2020,PARÁ,5,00,52,00
2020,PARÁ,10,00,56,00
2020,PARÁ,10,00,94,00
2020,PARÁ,20,00,1,00
2020,PARÁ,20,00,364,00
2020,PARÁ,50,00,93,00
2020,PARÁ,50,00,1.112,00
2020,PARÁ,100,00,14,00
2020,PARÁ,100,00,1.537,00
2020,PARÁ,200,00,3,00
2020,PARAÍBA,2,00,2,00
2020,PARAÍBA,2,00,4,00
2020,PARAÍBA,5,00,19,00
2020,PARAÍBA,5,00,17,00
2020,PARAÍBA,10,00,41,00
2020,PARAÍBA,10,00,63,00
2020,PARAÍBA,20,00,3,00
2020,PARAÍBA,20,00,471,00
2020,PARAÍBA,50,00,159,00
2020,PARAÍBA,50,00,474,00
2020,PARAÍBA,100,00,37,00
2020,PARAÍBA,100,00,1.151,00
2020,PARAÍBA,200,00,4,00
2020,PARANÁ,2,00,10,00
2020,PARANÁ,2,00,38,00
2020,PARANÁ,5,00,269,00
2020,PARANÁ,5,00,256,00
2020,PARANÁ, ,10,00,2,00
2020,PARANÁ,10,00,545,00
2020,PARANÁ,10,00,1.092,00
2020,PARANÁ,20,00,55,00
2020,PARANÁ,20,00,3.750,00
2020,PARANÁ,50,00,1.380,00
2020,PARANÁ,50,00,2.152,00
2020,PARANÁ,100,00,439,00
2020,PARANÁ,100,00,10.423,00
2020,PARANÁ,200,00,24,00
2020,PERNAMBUCO,2,00,7,00
2020,PERNAMBUCO,2,00,5,00
2020,PERNAMBUCO,5,00,50,00
2020,PERNAMBUCO,5,00,85,00
2020,PERNAMBUCO,10,00,99,00
2020,PERNAMBUCO,10,00,360,00
2020,PERNAMBUCO,20,00,13,00
2020,PERNAMBUCO,20,00,1.050,00
2020,PERNAMBUCO,50,00,381,00
2020,PERNAMBUCO,50,00,997,00
2020,PERNAMBUCO,100,00,174,00
2020,PERNAMBUCO,100,00,4.817,00
2020,PERNAMBUCO,200,00,13,00
2020,PIAUÍ,2,00,1,00
2020,PIAUÍ,5,00,2,00
2020,PIAUÍ,5,00,15,00
2020,PIAUÍ,10,00,13,00
2020,PIAUÍ,10,00,23,00
2020,PIAUÍ,20,00,167,00
2020,PIAUÍ,50,00,25,00
2020,PIAUÍ,50,00,256,00
2020,PIAUÍ,100,00,12,00
2020,PIAUÍ,100,00,736,00
2020,PIAUÍ,200,00,5,00
2020,RIO DE JANEIRO,2,00,18,00
2020,RIO DE JANEIRO,2,00,73,00
2020,RIO DE JANEIRO,5,00,220,00
2020,RIO DE JANEIRO,5,00,441,00
2020,RIO DE JANEIRO,10,00,524,00
2020,RIO DE JANEIRO,10,00,1.022,00
2020,RIO DE JANEIRO,20,00,65,00
2020,RIO DE JANEIRO,20,00,9.629,00
2020,RIO DE JANEIRO,50,00,3.164,00
2020,RIO DE JANEIRO,50,00,5.600,00
2020,RIO DE JANEIRO,100,00,690,00
2020,RIO DE JANEIRO,100,00,10.300,00
2020,RIO DE JANEIRO,200,00,660,00
2020,RIO GRANDE DO NORTE,2,00,2,00
2020,RIO GRANDE DO NORTE,2,00,2,00
2020,RIO GRANDE DO NORTE,5,00,13,00
2020,RIO GRANDE DO NORTE,5,00,13,00
2020,RIO GRANDE DO NORTE,10,00,32,00
2020,RIO GRANDE DO NORTE,10,00,83,00
2020,RIO GRANDE DO NORTE,20,00,3,00
2020,RIO GRANDE DO NORTE,20,00,382,00
2020,RIO GRANDE DO NORTE,50,00,185,00
2020,RIO GRANDE DO NORTE,50,00,819,00
2020,RIO GRANDE DO NORTE,100,00,31,00
2020,RIO GRANDE DO NORTE,100,00,912,00
2020,RIO GRANDE DO NORTE,200,00,1,00
2020,RIO GRANDE DO SUL,2,00,7,00
2020,RIO GRANDE DO SUL,2,00,18,00
2020,RIO GRANDE DO SUL,5,00,81,00
2020,RIO GRANDE DO SUL,5,00,225,00
2020,RIO GRANDE DO SUL,10,00,183,00
2020,RIO GRANDE DO SUL,10,00,405,00
2020,RIO GRANDE DO SUL,20,00,12,00
2020,RIO GRANDE DO SUL,20,00,2.958,00
2020,RIO GRANDE DO SUL,50,00,443,00
2020,RIO GRANDE DO SUL,50,00,10.092,00
2020,RIO GRANDE DO SUL,100,00,193,00
2020,RIO GRANDE DO SUL,100,00,12.359,00
2020,RIO GRANDE DO SUL,200,00,237,00
2020,RONDÔNIA,2,00,1,00
2020,RONDÔNIA,5,00,2,00
2020,RONDÔNIA,5,00,9,00
2020,RONDÔNIA,10,00,15,00
2020,RONDÔNIA,10,00,39,00
2020,RONDÔNIA,20,00,1,00
2020,RONDÔNIA,20,00,445,00
2020,RONDÔNIA,50,00,29,00
2020,RONDÔNIA,50,00,182,00
2020,RONDÔNIA,100,00,7,00
2020,RONDÔNIA,100,00,576,00
2020,RORAIMA,10,00,2,00
2020,RORAIMA,10,00,2,00
2020,RORAIMA,20,00,36,00
2020,RORAIMA,50,00,9,00
2020,RORAIMA,50,00,26,00
2020,RORAIMA,100,00,1,00
2020,RORAIMA,100,00,99,00
2020,SANTA CATARINA,2,00,4,00
2020,SANTA CATARINA,2,00,11,00
2020,SANTA CATARINA,5,00,119,00
2020,SANTA CATARINA,5,00,63,00
2020,SANTA CATARINA,10,00,105,00
2020,SANTA CATARINA,10,00,307,00
2020,SANTA CATARINA,20,00,30,00
2020,SANTA CATARINA,20,00,1.828,00
2020,SANTA CATARINA,50,00,460,00
2020,SANTA CATARINA,50,00,1.582,00
2020,SANTA CATARINA,100,00,314,00
2020,SANTA CATARINA,100,00,7.041,00
2020,SANTA CATARINA,200,00,56,00
2020,SÃO PAULO,2,00,87,00
2020,SÃO PAULO,2,00,284,00
2020,SÃO PAULO,5,00,481,00
2020,SÃO PAULO,5,00,1.302,00
2020,SÃO PAULO, ,10,00,11,00
2020,SÃO PAULO,10,00,4.422,00
2020,SÃO PAULO,10,00,3.298,00
2020,SÃO PAULO,20,00,524,00
2020,SÃO PAULO,20,00,17.149,00
2020,SÃO PAULO,50,00,10.375,00
2020,SÃO PAULO,50,00,20.014,00
2020,SÃO PAULO,100,00,9.242,00
2020,SÃO PAULO,100,00,45.950,00
2020,SÃO PAULO,200,00,3.295,00
2020,SERGIPE,5,00,1,00
2020,SERGIPE,5,00,5,00
2020,SERGIPE,10,00,7,00
2020,SERGIPE,10,00,21,00
2020,SERGIPE,20,00,107,00
2020,SERGIPE,50,00,26,00
2020,SERGIPE,50,00,199,00
2020,SERGIPE,100,00,11,00
2020,SERGIPE,100,00,821,00
2020,SERGIPE,200,00,4,00
2020,TOCANTINS,2,00,1,00
2020,TOCANTINS,5,00,1,00
2020,TOCANTINS,5,00,15,00
2020,TOCANTINS,10,00,14,00
2020,TOCANTINS,10,00,21,00
2020,TOCANTINS,20,00,1,00
2020,TOCANTINS,20,00,94,00
2020,TOCANTINS,50,00,21,00
2020,TOCANTINS,50,00,131,00
2020,TOCANTINS,100,00,5,00
2020,TOCANTINS,100,00,346,00
2021,ACRE,10,00,1,00
2021,ACRE,10,00,1,00
2021,ACRE,20,00,12,00
2021,ACRE,50,00,2,00
2021,ACRE,50,00,18,00
2021,ACRE,100,00,56,00
2021,ALAGOAS,2,00,6,00
2021,ALAGOAS,5,00,16,00
2021,ALAGOAS,5,00,57,00
2021,ALAGOAS,10,00,29,00
2021,ALAGOAS,10,00,82,00
2021,ALAGOAS,20,00,3,00
2021,ALAGOAS,20,00,143,00
2021,ALAGOAS,50,00,49,00
2021,ALAGOAS,50,00,131,00
2021,ALAGOAS,100,00,28,00
2021,ALAGOAS,100,00,726,00
2021,ALAGOAS,200,00,362,00
2021,AMAPÁ,2,00,1,00
2021,AMAPÁ,5,00,1,00
2021,AMAPÁ,10,00,2,00
